allfunds_id,ann_return,ann_vol,sharpe,sortino,max_drawdown,ret_skew,ret_kurt,beta_mkt,beta_smb,beta_hml,beta_wml
80127,0.4570165310807547,0.35823855875795724,0.06261951428823088,0.03642484242948236,-0.6369742099214482,0.4874279067115271,-0.30288371521984675,0.9791903221920538,1.1769728412809473,-0.566789694187854,-0.29605466167088196
80129,0.21510650558602196,0.3629111510640287,0.04924943107021555,0.030137083166325705,-0.6367556861607044,0.4992264633434517,-0.3063930505839426,0.9814586476674707,1.1810942051925768,-0.5843565904910417,-0.32267232261794065
80131,0.13157651233232556,0.36439896346993644,0.04458776516072417,0.028019387491338744,-0.6415145212121933,0.44085106711834887,-0.3249440274065014,0.6328865719993758,0.56409855095895,-0.7677151340692911,-0.4795978598825684
80132,0.1799929407723923,0.35207276315646413,0.04763251280191093,0.029657782804928007,-0.645081036366513,0.44984374920492065,-0.3192026538992465,0.6294605340095818,0.522945295976729,-0.7530028031807636,-0.4976173594881012
80133,0.3736264794434911,0.35856729008425253,0.058080557796744245,0.0342774744973508,-0.6399648865977527,0.487939191352311,-0.30284547322477373,0.9797520414933032,1.1750804127916936,-0.5654672334272692,-0.2969024818959921
80134,-0.11417093473672642,0.3569264715292911,0.030954079913345336,0.021501248045132478,-0.6447150641304813,0.46326106635482955,-0.32304847320030305,0.631056560831887,0.5101134189735436,-0.7719914924737052,-0.5078469638119913
80135,0.13681272752284634,0.36260522963816816,0.04492948624638357,0.028022152976833414,-0.6403498058715802,0.499401695325407,-0.3060998804864157,0.9792784320015251,1.174547147550443,-0.5894840004725949,-0.3247474102667879
80231,-0.009016952953779663,-0.3347553973563783,0.06484739743079367,0.04017368624291527,0.4566361619711836,0.4467706606239242,-0.42940116556450486,-0.2746775810415123,-0.05201836497038794,-0.7191766672140165,-0.024654574967026145
80244,-0.5046610287910411,-0.914617361394031,0.044800104443025505,0.024392588920605248,0.9424474058881132,-0.7986488353940577,0.33152110133086515,-1.0128645416414996,-0.02231246755198106,0.1116311565119524,-0.1097560004508663
80245,-0.6942638627800028,-0.8749806582564608,0.0005943198988873483,0.005712315677645291,0.9422669823728893,-0.9389923697145902,0.20225921386096876,-1.0291037075934917,-0.045489251623919605,0.06696673853943544,-0.10237158726568442
80442,-0.8170898643344083,-0.6755253980179264,-0.017036763753780784,-0.0021749854426781406,1.1725912540489032,0.13505856474215142,-0.4137995994425703,-0.8890533128299863,-0.502338217485507,-0.17166920604120578,0.5348132686376486
80709,-0.5845496844755149,0.10581349513216828,0.004986381179345777,0.00910016984894849,-1.1634302063514006,0.5346746037889005,-0.502987617601234,-0.10446861756997729,0.6822807045642416,0.025037073971149692,-0.35452979829769904
80710,-0.5483902957213828,0.10510423495428467,0.0075135447009563846,0.010541691950425727,-1.0967081287034184,0.5353289064988017,-0.5035807741146983,-0.10572188527450443,0.6868930857022769,0.023278122751938916,-0.36627870365669557
81021,-0.5793805346335046,-0.8948467221139891,0.026372864243771103,0.01671623577321376,1.015487141722479,-1.0700014661330912,1.4352696115521322,-0.9930125235166006,-0.13356269263087298,0.04014645611243122,-0.22769536681637972
81054,-0.7497882718617502,-0.49872970605719574,-0.008277253625956375,0.0017290460743224333,0.3717100493555912,0.6839054818949541,-0.16315215509111797,-0.46045958620398125,0.3292358531863607,0.11483027746334656,-0.5924010743696817
