allfunds_id,isin,name_last,n_obs,start_date,end_date,ann_return,ann_vol,sharpe,sortino,max_drawdown,ret_skew,ret_kurt,alpha_daily,beta_mkt,beta_smb,beta_hml,beta_wml,asia_name_flag,japan_name_flag,pacific_name_flag
6216,LU1445718197,"BGF EURO CORPORATE BO ""A2"" (GBPHDG)",1250,2016-07-21,2021-07-16,0.026933426447505182,0.032109898421527665,0.4880721464554859,0.4668239919256353,-0.12410714285714297,-1.0773476207695905,46.37485188655293,5.518640035621293e-05,0.10982283829968555,0.12113934923213769,0.017761791154620777,-0.014300352238391625,0,0,0
6217,LU1445718437,"BGF EURO CORPORATE BO ""D2"" (USDHDG)",1249,2016-07-21,2021-07-16,0.044374432671027586,0.031806060384971274,1.0220230065490623,1.0057212227275902,-0.11725293132328363,-0.513902888932398,41.65739567375332,0.00012232465686728993,0.10739127162817047,0.1173822988226319,0.01727187192324429,-0.014872406317298909,0,0,0
6218,LU1445718783,"BGF EURO CORPORATE BO ""D2"" (CHFHDG)",1250,2016-07-21,2021-07-16,0.018979164657814795,0.03178183314648549,0.2484264682898486,0.2433315650470516,-0.12199630314233167,-0.9145215600526101,44.424112756724156,2.407080229338865e-05,0.10878154703237523,0.12004910922598272,0.022164209318253275,-0.012473226958294219,0,0,0
6219,LU1445719088,"BGF EURO CORPORATE BO ""D2"" (GBPHDG)",1250,2016-07-21,2021-07-16,0.03072838718451143,0.03218368580113874,0.6015775202895982,0.5741732949049697,-0.123456790123457,-1.0124694925680255,48.29615126416104,7.076892945134253e-05,0.10922859334833192,0.12317638970322015,0.016997510406022272,-0.016091881139021734,0,0,0
6220,LU1445719328,"BGF EURO CORPORATE BO ""I2"" (GBPHDG)",1250,2016-07-21,2021-07-16,0.0325168532872524,0.03223004565671114,0.6545085443788122,0.6205071939045194,-0.12269938650306778,-1.2828152133233908,45.41281779230679,7.845254599990939e-05,0.11222434243743544,0.13162491905702062,0.019845551714320786,-0.016803005282153404,0,0,0
6221,LU1445719757,"BGF EURO CORPORATE BO ""I2"" (CHFHDG)",1249,2016-07-21,2021-07-16,0.020862817477575124,0.031722892718749576,0.3068359186113665,0.3059494808746476,-0.12132352941176461,-0.7493420798489729,42.56350576475586,3.17368539909312e-05,0.11011346994576798,0.12025581776958592,0.01797968446056582,-0.015097622080856288,0,0,0
6343,LU0162691827,"BGF US BASIC VALUE ""A4"" INC",1386,2016-01-06,2021-07-16,0.1093702803878358,0.1859395560417831,0.5054199088002088,0.6248540244230106,-0.38977702986958396,-0.3716747818941412,8.815245836512846,0.00019191658882973514,0.9391101471045209,0.40340666601165737,0.03352423811194079,-0.17662701274183326,0,0,0
6344,LU0204064967,"BGF US BASIC VALUE ""ADS"" (GBP) INC",1386,2016-01-06,2021-07-16,0.121396319204919,0.18493637158183737,0.5664883987602816,0.749497787552169,-0.31718001368925397,-0.24626058775874485,5.749571162391977,0.00028223930507336793,0.6407632311687825,0.17535248760886943,-0.0011823287447689324,-0.15363881276634272,0,0,0
6345,LU0213336463,"BGF US BASIC VALUE ""A4"" (EUR) D",1385,2016-01-06,2021-07-16,0.09183335825089989,0.1919296779971597,0.4065557544704132,0.5057717299875333,-0.380320682893067,-0.4624833720728626,7.198293034235263,0.00013777136917599402,0.8083588934763393,0.24523673122881393,0.0201137785303425,-0.20124900063713666,0,0,0
6346,LU0046675905,"BGF USD HIGH YIELD BOND ""A1"" (USD) D",1386,2016-01-06,2021-07-16,0.026117255388523164,0.0688600507204137,0.2315853581200396,0.2188566156468165,-0.2432432432432433,1.2110475602468649,54.950020720034956,5.639183307160633e-05,0.22381693980515333,0.2612522363188673,0.05796538519823073,-0.07243473813128243,0,0,0
